,imdbID,title,year,n_votes,imdb_rating,budget,box_office,cast,genre,running_time,inflation_factor,budget_adjusted
4388,tt0111323,surviving the game,1994,9880,6.2,7.4,7.73,7,4,96,0.6747638326585695,4.993252361673415
4389,tt1714915,only lovers left alive,2013,83382,7.3,7.0,7.6,7,3,123,0.42926376970857283,3.0048463879600096
4390,tt0091445,lucas,1986,13728,6.9,6.0,8.2,4,3,100,0.9124087591240877,5.474452554744526
4391,tt1174730,city island,2009,29375,7.4,6.0,7.88,6,2,104,0.4661200632058805,2.796720379235283
4392,tt6108178,disobedience,2017,20537,6.6,6.0,7.9,3,2,114,0.40796344647519583,2.447780678851175
4393,tt0092076,the texas chainsaw massacre 2,1986,25538,5.6,4.7,8.0,1,2,101,0.9124087591240877,4.288321167883212
4394,tt0361862,the machinist,2004,337317,7.7,5.0,8.2,5,3,102,0.5293806246691372,2.6469031233456857
4395,tt1714203,piranha 3dd,2012,37881,3.7,5.0,8.5,8,2,82,0.4355514516929884,2.177757258464942
4397,tt0061407,the taming of the shrew,1967,6703,7.2,4.0,8.0,4,3,122,2.9940119760479047,11.976047904191619
4398,tt0185284,do not disturb,1965,2338,4.9,3.89,8.0,2,4,102,3.1746031746031744,12.34920634920635
4399,tt0081617,terror train,1980,8585,5.9,4.2,8.0,3,3,97,1.2135922330097086,5.097087378640777
4400,tt0086423,tender mercies,1983,8642,7.4,4.5,8.4,5,1,92,1.0040160642570282,4.518072289156627
4401,tt0086373,strange brew,1983,14919,6.7,4.0,8.5,4,4,90,1.0040160642570282,4.016064257028113
4402,tt0094293,wanted: dead or alive,1986,3998,5.9,4.5,7.55,3,3,104,0.9124087591240877,4.105839416058394
4403,tt0109842,fresh,1994,11391,7.6,3.5,8.09,4,3,115,0.6747638326585695,2.3616734143049936
4404,tt0246578,donnie darko,2001,710201,8.0,4.5,7.5,8,4,113,0.564652738565782,2.540937323546019
4405,tt0470705,bug,2006,31733,6.1,4.0,8.1,5,4,102,0.49603174603174605,1.9841269841269842
4406,tt0804516,p2,2007,30131,5.9,3.5,7.7,2,3,98,0.482392667631452,1.688374336710082
4407,tt0056217,the man who shot liberty valance,1962,63877,8.1,3.2,8.0,5,2,123,3.3112582781456954,10.596026490066226
4408,tt0066016,lovers and other strangers,1970,975,6.8,2.55,7.7,4,3,104,2.577319587628866,6.572164948453608
4409,tt2734804,reckless,1984,3134,7.1,3.0,8.3,4,3,90,0.9624639076034648,2.8873917228103942
4410,tt0094118,teen wolf too,1987,10256,3.3,3.0,7.9,8,2,94,0.8802816901408451,2.6408450704225355
4412,tt0053172,pillow talk,1959,14306,7.4,1.6,7.6,4,2,102,3.4364261168384878,5.498281786941581
4414,tt0056541,sweet bird of youth,1962,6044,7.4,2.0,7.55,5,1,120,3.3112582781456954,6.622516556291391
4415,tt0368008,the manchurian candidate,1962,98591,6.6,2.2,7.7,6,7,126,3.3112582781456954,7.284768211920531
4416,tt0062794,charly,1968,5865,7.0,2.23,8.5,5,3,106,2.873563218390805,6.408045977011494
4417,tt0067800,straw dogs,1971,53285,7.5,2.2,8.0,2,4,117,2.4691358024691357,5.432098765432099
4418,tt0068334,the candidate,1972,9120,7.0,2.2,7.7,6,6,126,2.3923444976076556,5.2631578947368425
4419,tt0072253,the tamarind seed,1974,1536,6.4,2.4,8.0,2,2,119,2.028397565922921,4.8681541582150105
4420,tt0080421,battle beyond the stars,1980,7039,5.5,2.0,7.5,6,4,105,1.2135922330097086,2.4271844660194173
4422,tt1242447,nativity!,2009,6559,6.4,2.44,8.49,7,1,105,0.4661200632058805,1.1373329542223485
4424,tt2321549,the babadook,2014,179967,6.8,2.0,7.5,6,3,94,0.422411462557448,0.844822925114896
4425,tt0058777,zulu,1964,33833,7.7,1.72,8.0,5,3,139,3.2258064516129035,5.548387096774194
4426,tt0424880,candy,1968,41289,7.3,0.95,8.3,4,3,104,2.873563218390805,2.7298850574712645
4427,tt0424136,hard candy,2005,148840,7.1,0.95,8.3,4,2,104,0.5120327700972862,0.48643113159242185
4429,tt3236120,i'll see you in my dreams,2015,6346,6.7,1.0,7.5,7,3,96,0.42191066463587,0.42191066463587
4430,tt0072856,death race 2000,1975,23063,6.2,0.3,8.0,6,3,80,1.8587360594795541,0.5576208178438662
4431,tt0079514,malibu high,1979,683,4.9,0.1,8.0,1,4,92,1.3774104683195594,0.13774104683195595
4433,tt0065488,the boys in the band,1970,3740,7.6,5.5,3.5,9,1,118,2.577319587628866,14.175257731958764
4435,tt0401445,a good year,2006,84022,7.0,35.0,42.1,7,3,118,0.49603174603174605,17.36111111111111
4438,tt0478712,gold(i) ,2016,25,7.5,20.0,14.9,7,3,121,0.4166545142433346,8.333090284866692
4439,tt4385888,20th century women,2016,34223,7.3,7.0,7.2,5,2,118,0.4166545142433346,2.9165815997033424
4442,tt0110687,north,1994,12566,4.4,40.0,7.1,13,3,87,0.6747638326585695,26.990553306342782
4443,tt2717822,blackhat,2015,49500,5.4,70.0,19.7,7,3,133,0.42191066463587,29.5337465245109
4446,tt0091939,she's gotta have it,1986,8535,6.7,0.17,7.1,5,3,84,0.9124087591240877,0.15510948905109492
4447,tt0180073,quills,2000,49741,7.3,13.5,18.0,4,3,124,0.5807200929152149,7.839721254355401
4448,tt0454970,turistas,2006,34625,5.4,10.0,14.7,8,3,93,0.49603174603174605,4.9603174603174605
4449,tt1302006,the irishman,1978,9801,8.7,159.0,7.8,3,4,209,1.5337423312883436,243.86503067484662
4450,tt0299930,gigli,2003,44514,2.4,75.6,7.3,3,3,121,0.5434782608695652,41.086956521739125
4451,tt0120512,wild america,1997,6432,6.3,46.0,7.3,5,3,106,0.6230529595015576,28.66043613707165
4452,tt0081400,raise the titanic,1980,3634,4.9,40.0,7.0,6,4,114,1.2135922330097086,48.543689320388346
4453,tt0104756,lorenzo's oil,1992,19048,7.3,30.0,7.2,4,1,129,0.7127583749109052,21.382751247327157
4454,tt0109758,exit to eden,1994,6235,4.2,30.0,6.84,8,4,114,0.6747638326585695,20.242914979757085
4455,tt2231253,wild card,2015,48004,5.6,30.0,6.7,10,4,92,0.42191066463587,12.6573199390761
4456,tt0093277,ironweed,1987,7786,6.7,27.0,7.3,7,1,143,0.8802816901408451,23.76760563380282
4457,tt0099018,almost an angel,1990,3744,5.5,25.0,6.94,3,2,95,0.7651109410864576,19.12777352716144
4458,tt0111001,the road to wellville,1994,10862,5.9,25.0,6.56,6,2,118,0.6747638326585695,16.869095816464238
4460,tt1234654,greenberg,2010,34174,6.1,25.0,7.4,5,3,107,0.4585977913930367,11.464944784825917
4461,tt0102005,harley davidson and the marlboro man,1991,17497,6.2,23.0,7.43,6,3,98,0.7342143906020558,16.886930983847286
4462,tt0131857,baseketball,1998,54585,6.5,23.0,7.0,7,1,103,0.6134969325153374,14.110429447852761
4463,tt0094321,who's that girl,1987,8919,4.8,20.0,7.3,5,2,94,0.8802816901408451,17.605633802816904
4464,tt0446059,fearless,1993,70352,7.6,20.0,7.0,5,3,122,0.6920415224913494,13.840830449826989
4465,tt0110538,mixed nuts,1994,9575,5.5,20.0,6.82,8,2,97,0.6747638326585695,13.495276653171391
4466,tt0810922,take me home tonight,2011,49323,6.3,19.0,7.4,5,3,97,0.44456497094767916,8.446734448005904
4467,tt0089893,red sonja,1985,36714,5.1,17.9,6.9,5,3,89,0.9293680297397771,16.635687732342006
4468,tt2649554,midnight special,2016,69735,6.6,18.0,6.7,6,3,112,0.4166545142433346,7.499781256380023
4469,tt0088213,swing shift,1984,3929,5.9,15.0,6.6,5,3,100,0.9624639076034648,14.436958614051973
4470,tt0094924,a cry in the dark,1988,8598,6.9,15.0,6.9,2,2,121,0.8453085376162299,12.679628064243449
4471,tt0096171,stealing home,1988,3904,6.7,14.0,7.46,7,2,98,0.8453085376162299,11.834319526627219
4472,tt0107745,once upon a forest,1993,4588,6.5,13.0,6.6,6,3,71,0.6920415224913494,8.996539792387543
4473,tt0038873,the razor's edge,1984,5011,7.4,12.0,6.6,5,2,129,0.9624639076034648,11.549566891241577
4474,tt0108065,searching for bobby fischer,1993,27719,7.4,12.0,7.27,5,2,110,0.6920415224913494,8.304498269896193
4475,tt1456635,goon,2011,80361,6.8,12.0,7.0,7,2,92,0.44456497094767916,5.33477965137215
4476,tt0077572,force 10 from navarone,1978,15701,6.4,10.5,7.1,8,3,118,1.5337423312883436,16.104294478527606
4477,tt0082111,buddy buddy,1981,3978,6.6,10.0,7.26,8,1,96,1.1001100110011002,11.001100110011002
4478,tt0067483,nicholas and alexandra,1971,4050,7.2,9.0,7.0,5,2,188,2.4691358024691357,22.22222222222222
4479,tt0086014,nightmares,1983,2675,5.8,9.0,6.67,5,2,99,1.0040160642570282,9.036144578313253
4480,tt0086325,smokey and the bandit part 3,1983,7631,3.5,9.0,7.0,4,3,85,1.0040160642570282,9.036144578313253
4481,tt0091499,maximum overdrive,1986,28316,5.5,9.0,7.4,4,3,98,0.9124087591240877,8.211678832116789
4482,tt0090768,the boy who could fly,1986,5096,6.5,9.0,7.2,6,4,108,0.9124087591240877,8.211678832116789
4483,tt0280760,igby goes down,2002,31203,6.9,9.0,6.9,7,3,98,0.555864369093941,5.002779321845469
4484,tt0090886,crimes of the heart,1986,3336,6.4,9.0,7.0,7,4,105,0.9124087591240877,8.211678832116789
4486,tt0102456,mississippi masala,1991,4405,6.6,8.0,7.31,5,2,118,0.7342143906020558,5.873715124816447
4487,tt0074254,"buffalo bill and the indians, or sitting bull's history lesson",1976,3862,6.1,7.1,7.2,11,2,123,1.7574692442882252,12.478031634446397
4488,tt0093186,hiding out,1987,2894,6.5,7.0,7.02,2,3,98,0.8802816901408451,6.161971830985916
4490,tt0080515,a change of seasons,1980,802,5.2,6.0,7.2,6,2,102,1.2135922330097086,7.281553398058252
4491,tt0115736,bound,1996,47729,7.3,6.0,7.0,4,3,108,0.6373486297004461,3.8240917782026767
4492,tt0137338,200 cigarettes,1999,14191,6.0,6.0,6.9,9,3,101,0.6002400960384154,3.601440576230493
4493,tt0085121,10 to midnight,1983,6022,6.3,4.52,7.18,6,4,101,1.0040160642570282,4.538152610441767
4494,tt0092857,death wish 4: the crackdown,1987,8152,5.4,5.0,6.9,6,4,99,0.8802816901408451,4.401408450704226
4495,tt0116571,house arrest,1996,7568,5.8,5.0,7.03,9,1,108,0.6373486297004461,3.186743148502231
4496,tt0456554,grandma's boy,2006,74697,7.0,5.0,6.6,6,1,94,0.49603174603174605,2.4801587301587302
4497,tt1313092,animal kingdom,2010,52142,7.3,5.0,6.8,7,2,113,0.4585977913930367,2.2929889569651833
4498,tt0069089,pink flamingos,1972,20604,6.1,0.01,7.0,6,2,92,2.3923444976076556,0.023923444976076555
4499,tt0054022,let's make love,1960,6024,6.5,3.58,6.54,4,3,119,3.378378378378378,12.094594594594593
4500,tt0080437,the big red one,1980,17621,7.2,4.0,7.2,7,3,113,1.2135922330097086,4.854368932038835
4501,tt0081568,the stunt man,1980,8193,7.1,3.5,7.07,3,3,131,1.2135922330097086,4.24757281553398
4502,tt0180093,requiem for a dream,2000,717403,8.3,4.5,7.4,4,2,101,0.5807200929152149,2.6132404181184667
4503,tt0057007,donovan's reef,1963,7065,6.9,2.69,6.6,1,3,109,3.2679738562091503,8.790849673202613
4504,tt0058329,marnie,1964,41127,7.2,3.0,7.0,4,5,130,3.2258064516129035,9.67741935483871
4505,tt0062985,for love of ivy,1968,562,6.3,2.59,7.27,5,3,101,2.873563218390805,7.442528735632184
4506,tt0072351,uptown saturday night,1974,1820,6.8,3.0,6.7,3,3,104,2.028397565922921,6.085192697768763
4507,tt0074923,"mother, jugs & speed",1976,2765,5.9,3.0,7.0,3,3,98,1.7574692442882252,5.272407732864675
4508,tt0090196,transylvania 6-5000,1985,6110,5.0,3.0,7.2,11,3,93,0.9293680297397771,2.788104089219331
4509,tt0054188,please don't eat the daisies,1960,3746,6.5,1.77,7.05,5,2,112,3.378378378378378,5.979729729729729
4510,tt0055608,voyage to the bottom of the sea,1961,5179,6.1,1.58,7.0,7,4,105,3.3444816053511706,5.2842809364548495
4511,tt0061747,hang 'em high,1968,32621,7.0,1.6,6.8,4,2,114,2.873563218390805,4.597701149425288
4512,tt0069278,skyjacked,1972,1419,5.6,1.7,6.55,12,4,101,2.3923444976076556,4.0669856459330145
4513,tt0078382,thank god it's friday,1978,2017,5.4,2.2,7.3,2,2,89,1.5337423312883436,3.3742331288343563
4514,tt0087385,hardbodies,1984,2933,4.9,2.0,7.12,6,1,88,0.9624639076034648,1.9249278152069296
4515,tt0090327,witchboard,1986,5679,5.7,2.0,7.4,6,3,98,0.9124087591240877,1.8248175182481754
4516,tt0120321,smoke signals,1998,9197,7.1,2.0,6.75,5,3,89,0.6134969325153374,1.2269938650306749
4517,tt1714206,the spectacular now,2013,136369,7.1,2.5,6.9,7,3,95,0.42926376970857283,1.0731594242714322
4518,tt3416742,what we do in the shadows,2014,134021,7.7,1.6,6.9,7,2,85,0.422411462557448,0.6758583400919168
4519,tt0059573,a patch of blue,1965,6715,8.0,0.8,6.75,3,2,105,3.1746031746031744,2.5396825396825395
4520,tt0076257,the kentucky fried movie,1977,16114,6.5,0.65,7.1,8,1,83,1.6501650165016502,1.0726072607260726
4531,tt0091635,9½ weeks,1986,35278,6.0,17.0,100.0,2,2,117,0.9124087591240877,15.51094890510949
4532,tt0104802,the mambo kings,1992,4813,6.4,15.5,6.7,4,2,104,0.7127583749109052,11.047754811119031
4533,tt1758810,the snowman,2017,51847,5.1,35.0,43.1,5,6,119,0.40796344647519583,14.278720626631854
4534,tt0120399,u turn,1997,47300,6.8,19.0,6.6,8,3,125,0.6230529595015576,11.838006230529594
4536,tt0280665,femme fatale,2002,32140,6.2,35.0,16.8,4,4,110,0.555864369093941,19.455252918287936
4538,tt0292644,the rules of attraction,2002,48035,6.7,4.0,11.8,6,4,110,0.555864369093941,2.223457476375764
4540,tt5369352,eyewitness,1981,4463,7.7,8.5,4.5,4,4,103,1.1001100110011002,9.350935093509351
4545,tt0083678,the border,1982,5436,6.4,22.0,6.12,6,2,109,1.0362694300518136,22.7979274611399
4546,tt0060196,"the good, the bad and the ugly",1966,643203,8.8,1.2,25.1,15,2,177,3.0864197530864197,3.7037037037037033
4549,tt0119210,switchback,1997,11635,6.4,38.0,6.5,5,3,120,0.6230529595015576,23.676012461059187
4550,tt0119053,almost heroes,1998,14864,5.9,30.0,6.1,4,2,90,0.6134969325153374,18.404907975460123
4551,tt0119485,kundun,1997,24336,7.0,28.0,5.7,4,3,134,0.6230529595015576,17.445482866043612
4553,tt0088103,sheena,1984,4083,4.9,25.0,5.78,3,2,117,0.9624639076034648,24.061597690086618
4555,tt0114614,tank girl,1995,28776,5.3,25.0,6.0,4,3,104,0.6561679790026247,16.404199475065617
4556,tt0069308,stanley & iris,1990,455,4.5,23.0,5.8,2,3,104,0.7651109410864576,17.597551644988524
4557,tt0114367,screamers,1979,23786,6.4,20.0,5.71,4,3,108,1.3774104683195594,27.548209366391188
4558,tt0084316,megaforce,1982,3036,3.8,20.0,5.7,6,2,99,1.0362694300518136,20.725388601036272
4560,tt0118531,one eight seven,1997,21093,6.7,20.0,5.7,4,3,120,0.6230529595015576,12.461059190031152
4561,tt0844286,the brothers bloom,2008,46765,6.8,20.0,5.5,6,5,114,0.4644617120987632,9.289234241975263
4562,tt1480656,cosmopolis,2012,42484,5.0,20.5,6.1,8,4,109,0.4355514516929884,8.928804759706262
4563,tt2005374,the frozen ground,2013,53138,6.4,19.2,5.6,3,3,105,0.42926376970857283,8.241864378404598
4564,tt0101701,delirious,1991,7252,5.9,18.0,5.55,4,2,96,0.7342143906020558,13.215859030837006
4565,tt0109707,ed wood,1994,159038,7.8,18.0,5.9,6,3,126,0.6747638326585695,12.145748987854251
4566,tt0086856,the adventures of buckaroo banzai across the 8th dimension,1984,22596,6.3,17.0,6.3,5,5,102,0.9624639076034648,16.361886429258902
4567,tt0165710,detroit rock city,1999,33811,6.9,17.0,5.8,9,1,94,0.6002400960384154,10.204081632653063
4569,tt0108311,the temp,1993,2772,5.2,15.0,6.4,5,3,96,0.6920415224913494,10.380622837370241
4570,tt0108149,six degrees of separation,1993,18880,6.8,15.0,6.4,6,3,112,0.6920415224913494,10.380622837370241
4571,tt2363178,hotel,1967,2025,6.4,13.0,5.5,3,2,97,2.9940119760479047,38.92215568862276
4572,tt0095560,mac and me,1988,10905,3.3,13.0,6.4,5,3,99,0.8453085376162299,10.989010989010989
4573,tt0144168,dick,1999,17823,6.1,13.0,6.3,5,1,94,0.6002400960384154,7.803121248499401
4574,tt0086355,star 80,1983,5260,6.7,12.0,6.47,6,2,103,1.0040160642570282,12.048192771084338
4577,tt0109068,airheads,1994,43880,6.1,11.2,5.8,9,2,92,0.6747638326585695,7.557354925775979
4578,tt0083908,evil under the sun,1982,12161,7.1,10.0,6.1,10,3,117,1.0362694300518136,10.362694300518136
4579,tt0084732,still of the night,1982,3799,6.1,10.0,5.98,4,5,93,1.0362694300518136,10.362694300518136
4580,tt0089816,plenty,1985,2479,6.1,10.0,6.15,7,1,121,0.9293680297397771,9.29368029739777
4581,tt0120684,gods and monsters,1998,27956,7.4,10.0,6.5,4,4,105,0.6134969325153374,6.134969325153374
4582,tt0166896,the straight story,1999,76060,8.0,10.0,6.2,3,2,112,0.6002400960384154,6.002400960384154
4583,tt1767372,she's funny that way,2014,22861,6.1,10.0,6.0,6,2,94,0.422411462557448,4.2241146255744795
4584,tt0062711,barbarella,1968,29940,5.9,9.0,5.5,5,4,98,2.873563218390805,25.862068965517246
4585,tt0081964,...all the marbles,1981,1743,6.4,9.3,6.5,5,3,113,1.1001100110011002,10.231023102310232
4586,tt0101410,barton fink,1991,106633,7.7,9.0,6.2,6,5,117,0.7342143906020558,6.607929515418503
4587,tt7137380,destroyer,2018,19922,6.2,9.0,5.5,7,3,123,0.3982366082984544,3.58412947468609
4588,tt0067334,le mans,1971,8172,6.8,7.6,5.5,1,4,106,2.4691358024691357,18.76543209876543
4589,tt0086356,the star chamber,1983,5893,6.3,8.0,5.6,4,4,108,1.0040160642570282,8.032128514056225
4590,tt0095088,elvira: mistress of the dark,1988,11870,6.5,7.5,5.5,6,2,96,0.8453085376162299,6.3398140321217245
4591,tt0102753,rambling rose,1991,4424,6.6,7.5,6.3,5,1,112,0.7342143906020558,5.506607929515419
4592,tt0804497,it's kind of a funny story,2010,128383,7.1,8.0,6.5,7,3,101,0.4585977913930367,3.6687823311442935
4593,tt2401878,anomalisa,2015,60149,7.3,8.0,5.7,3,3,90,0.42191066463587,3.37528531708696
4596,tt0065112,topaz,1969,15495,6.3,6.0,6.0,1,2,127,2.7247956403269753,16.34877384196185
4597,tt0086011,a night in heaven,1983,1051,4.2,6.0,5.56,3,2,83,1.0040160642570282,6.024096385542169
4598,tt0087968,racing with the moon,1984,3853,6.7,6.5,6.05,3,3,108,0.9624639076034648,6.256015399422521
4599,tt0089945,rustlers' rhapsody,1985,1819,6.5,5.5,6.09,5,1,88,0.9293680297397771,5.111524163568774
4600,tt0091209,the hitcher,1986,40872,7.3,5.8,7.9,4,3,97,0.9124087591240877,5.291970802919709
4601,tt0092106,the transformers: the movie,1986,36171,7.3,6.0,5.8,6,3,85,0.9124087591240877,5.474452554744526
4602,tt0095082,eight men out,1988,17609,7.2,6.1,5.7,7,1,119,0.8453085376162299,5.156382079459002
4603,tt0106364,batman: mask of the phantasm,1993,39771,7.8,6.0,5.8,6,4,76,0.6920415224913494,4.1522491349480966
4604,tt0118564,affliction,1997,13993,7.0,6.0,6.33,6,3,114,0.6230529595015576,3.7383177570093453
4606,tt0368226,the room,2003,75373,3.7,6.0,0.0,5,2,99,0.5434782608695652,3.260869565217391
4608,tt3170832,room,2015,329754,8.1,13.0,36.3,5,2,118,0.42191066463587,5.48483864026631
4609,tt0061619,el dorado,1967,22116,7.6,4.65,5.95,5,3,126,2.9940119760479047,13.922155688622757
4610,tt0089208,girls just want to have fun,1985,9243,6.0,5.0,6.3,5,2,90,0.9293680297397771,4.646840148698885
4611,tt0095736,a night in the life of jimmy reardon,1988,2377,5.5,5.0,6.26,7,3,90,0.8453085376162299,4.22654268808115
4612,tt0098546,uhf,1989,24606,7.0,5.0,6.1,5,2,97,0.8064516129032259,4.032258064516129
4613,tt0120777,the opposite of sex,1997,19495,6.3,5.0,6.4,6,2,101,0.6230529595015576,3.115264797507788
4614,tt0120831,slums of beverly hills,1998,11307,6.6,5.0,5.5,3,2,91,0.6134969325153374,3.067484662576687
4615,tt0060121,arabesque,1966,5738,6.5,3.6,5.8,2,5,105,3.0864197530864197,11.11111111111111
4616,tt0063350,night of the living dead,1968,107927,7.9,0.11,30.0,6,1,96,2.873563218390805,0.31609195402298856
4617,tt0065547,chisum,1970,8392,6.9,4.0,6.0,4,4,111,2.577319587628866,10.309278350515465
4618,tt0092991,evil dead ii,1987,139167,7.8,3.6,5.9,5,2,84,0.8802816901408451,3.1690140845070425
4620,tt0145547,two hands,1999,9627,7.1,4.4,5.5,4,3,103,0.6002400960384154,2.641056422569028
4621,tt0053318,"suddenly, last summer",1959,12871,7.6,3.0,6.38,3,3,114,3.4364261168384878,10.309278350515463
4622,tt0055807,bon voyage!,1962,499,5.8,3.0,5.5,5,3,130,3.3112582781456954,9.933774834437086
4623,tt0064573,last summer,1969,1436,7.1,0.78,3.0,4,2,97,2.7247956403269753,2.1253405994550407
4624,tt0081184,motel hell,1980,8999,6.0,3.0,6.34,5,3,102,1.2135922330097086,3.640776699029126
4625,tt1232776,fish tank,2009,55886,7.3,3.0,5.9,6,1,123,0.4661200632058805,1.3983601896176414
4626,tt4034354,swiss army man,2016,95987,7.0,3.0,5.8,3,4,97,0.4166545142433346,1.2499635427300038
4628,tt0088967,crimewave,1985,4760,5.8,2.5,0.01,7,4,86,0.9293680297397771,2.3234200743494426
4629,tt0060479,the group,1966,1122,6.6,2.4,6.0,6,2,150,3.0864197530864197,7.4074074074074066
4630,tt0077248,blue collar,1978,6396,7.5,1.7,6.5,3,2,114,1.5337423312883436,2.607361963190184
4631,tt0080354,alligator,1979,9770,5.9,1.75,6.46,4,4,94,1.3774104683195594,2.4104683195592287
4633,tt1179891,my bloody valentine,1981,51739,5.4,2.3,5.7,8,4,93,1.1001100110011002,2.5302530253025304
4635,tt0099740,hardware,1990,11867,6.0,1.5,5.7,5,3,94,0.7651109410864576,1.1476664116296864
4636,tt0102494,my own private idaho,1991,45862,7.1,2.5,6.4,2,2,102,0.7342143906020558,1.8355359765051396
4637,tt0110308,the last seduction,1994,19422,7.0,2.5,5.84,3,4,110,0.6747638326585695,1.686909581646424
4638,tt0117826,bordello of blood,1996,12456,5.4,2.5,5.6,3,3,87,0.6373486297004461,1.5933715742511154
4639,tt0433387,harsh times,2005,60876,6.9,2.0,5.97,4,3,116,0.5120327700972862,1.0240655401945724
4641,tt0052918,imitation of life,1959,13788,7.9,1.2,6.4,6,1,125,3.4364261168384878,4.123711340206185
4642,tt0064652,medium cool,1969,3477,7.3,0.8,5.5,4,1,110,2.7247956403269753,2.17983651226158
4643,tt0071334,claudine,1974,1540,7.2,1.1,6.0,2,3,92,2.028397565922921,2.2312373225152133
