,imdbID,budget,cast_size,gross,imdb_rating,n_votes,runtime,title,year
3579,tt0412080,25.0,4,18.3,7.8,49746,127.0,The World's Fastest Indian,2005
3580,tt1226837,25.0,4,18.0,7.3,37759,120.0,Beautiful Boy(I) ,2018
3581,tt5208252,24.0,6,17.6,6.5,24289,122.0,Operation Finale,2018
3582,tt0095409,22.0,3,17.550399,4.6,5756,91.0,Johnny Be Good,1988
3583,tt0144814,21.0,5,18.0,4.7,14854,105.0,The Rage: Carrie 2,1999
3584,tt0087589,20.0,7,17.513452,5.9,1913,100.0,Lassiter,1984
3585,tt0089457,20.0,5,18.4,7.0,40852,121.0,Ladyhawke,1985
3586,tt0110516,20.0,2,18.137661,5.6,10867,110.0,Milk Money,1994
3587,tt0124879,20.0,6,18.3,6.9,19959,114.0,Simon Birch,1998
3588,tt0217630,20.0,4,18.0,5.3,25681,95.0,Loser,2000
3589,tt0097123,19.0,11,18.3,7.9,51497,104.0,Crimes and Misdemeanors,1989
3590,tt0139809,16.0,5,18.5,7.1,63041,100.0,The Thirteenth Floor,1999
3591,tt0134619,15.0,5,17.5,5.6,19949,83.0,Disturbing Behavior,1998
3592,tt0115986,13.0,4,18.0,4.7,18349,84.0,The Crow: City of Angels,1996
3593,tt0089348,12.0,3,18.0,5.4,8062,107.0,Invasion U.S.A.,1985
3594,tt0097322,11.5,3,18.4,6.8,20630,114.0,The Fabulous Baker Boys,1989
3595,tt0112499,12.0,3,17.7,5.6,8610,99.0,The Big Green,1995
3596,tt1084950,12.0,6,17.5,6.7,45660,114.0,Rachel Getting Married,2008
3597,tt0072225,0.35,3,18.0,5.8,1507,91.0,Sugar Hill,1974
3598,tt0073636,10.0,9,18.0,6.9,10055,108.0,Rooster Cogburn,1975
3599,tt0073559,10.0,6,18.0,6.5,1688,92.0,Posse,1975
3600,tt0083798,9.0,4,18.19617,6.9,19236,88.0,Dead Men Don't Wear Plaid,1982
3601,tt0090927,9.0,13,17.76,5.6,17685,129.0,The Delta Force,1986
3602,tt0105415,9.0,7,18.5,6.7,26214,99.0,Singles,1992
3603,tt0120693,8.0,5,17.5,6.7,55440,82.0,Half Baked,1998
3604,tt1431181,8.0,3,18.1,7.3,26557,129.0,another year,2010
3605,tt3850214,7.0,9,18.0,7.2,77733,103.0,Dope,2015
3606,tt0095271,5.0,4,18.0,5.9,40762,88.0,Halloween 4: The Return of Michael Myers,1988
3607,tt0062755,4.1,5,17.810894,7.1,7582,116.0,The Boston Strangler,1968
3608,tt0087425,4.0,6,18.0,5.0,2821,96.0,Hot Dog... The Movie,1984
3609,tt0090103,4.5,4,18.135531,7.0,18070,95.0,The Sure Thing,1985
3610,tt0062467,3.0,3,17.550741,7.8,25836,108.0,Wait Until Dark,1967
3611,tt5688932,3.2,10,18.3,6.9,48161,112.0,Sorry to Bother You,2018
3612,tt0065724,1.6,3,18.1,7.5,30924,96.0,Five Easy Pieces,1970
3613,tt0082533,1.5,5,17.9,6.6,28879,91.0,The Howling,1981
3614,tt0079227,1.0,7,18.3,5.1,2571,96.0,Good Guys Wear Black,1978
3615,tt0356150,25.0,4,20.8,6.6,185490,92.0,EuroTrip,2004
3616,tt0095174,20.0,4,17.6,6.9,46295,120.0,Frantic,1988
3617,tt0455590,6.0,4,48.4,7.7,168100,123.0,The Last King of Scotland,2006
3618,tt0116830,67.0,6,47.267001,6.4,50929,101.0,Last Man Standing,1996
3619,tt0082869,18.0,5,17.374595,6.6,25490,109.0,Outland,1981
3620,tt0060877,0.065,4,17.3,5.2,1480,81.0,Queen of Blood,1966
3621,tt0086525,0.00035,10,17.3,6.4,12100,99.0,Valley Girl,1983
3622,tt1121096,95.0,4,17.22,5.5,67767,102.0,Seventh Son(I) ,2014
3623,tt0091530,,2,17.2,7.4,52572,125.0,The Mission,1986
3624,tt0373074,20.0,4,17.11,7.7,119411,99.0,Kung Fu Hustle,2004
3625,tt0765443,50.0,5,56.1,7.6,217666,101.0,Eastern Promises,2007
3626,tt0395584,7.0,7,19.4,6.8,88892,109.0,The Devil's Rejects,2005
3627,tt0102070,65.0,7,17.2,5.8,49443,100.0,Hudson Hawk,1991
3628,tt0139668,55.0,5,17.0,6.6,30117,127.0,True Crime,1999
3629,tt0109190,48.0,3,16.7,6.1,42067,99.0,Baby's Day Out,1994
3630,tt0116095,45.0,7,17.0,5.4,12678,107.0,Diabolique,1996
3631,tt0117331,45.0,6,17.0,4.9,30991,100.0,The Phantom,1996
3632,tt0100240,36.0,5,17.4,5.2,23018,89.0,The NeverEnding Story II: The Next Chapter,1990
3633,tt0163988,32.0,5,16.8,6.8,60086,121.0,Bringing Out the Dead,1999
3634,tt0085811,30.0,4,16.9,6.1,28427,121.0,Krull,1983
3635,tt0104299,30.0,6,17.129026,5.4,14177,110.0,Freejack,1992
3636,tt0186589,27.0,6,17.0,5.7,13039,81.0,Sugar & Spice,2001
3637,tt0116320,25.0,5,17.193231,5.4,8136,98.0,Fled,1996
3638,tt0126886,25.0,2,17.2,7.2,84761,103.0,Election,1999
3639,tt0113870,23.0,7,17.381942,7.3,25201,122.0,Murder in the First,1995
3640,tt0093507,22.0,6,17.3,5.4,34702,106.0,Masters of the Universe,1987
3641,tt0092563,18.0,4,17.185632,7.3,75201,113.0,Angel Heart,1987
3642,tt1172233,15.0,7,16.6,6.9,61825,110.0,Whip It,2009
3643,tt0211443,14.0,1,16.9,4.4,47745,92.0,Jason X,2001
3644,tt0120577,13.0,7,16.8,5.9,30542,93.0,54,1998
3645,tt0080736,12.0,6,56.6,6.7,19705,103.0,The Final Countdown,1980
3646,tt0087262,12.0,8,17.0,6.1,27666,114.0,Firestarter,1984
3647,tt0087231,12.0,2,17.0,6.8,9864,131.0,The Falcon and the Snowman,1985
3648,tt0337917,12.0,5,16.9,5.2,9218,91.0,Catch That Kid,2004
3649,tt0100814,11.0,5,16.667084,7.1,110831,96.0,Tremors,1990
3650,tt0264616,11.0,5,17.4,7.2,72601,99.0,Frailty,2001
3651,tt0362269,11.0,8,17.0,7.0,46209,118.0,Kinsey,2004
3652,tt0106489,10.0,4,17.3,7.8,119552,120.0,A Bronx Tale,1993
3653,tt0240468,10.0,2,17.0,6.2,42139,83.0,Kung Pow: Enter the Fist,2002
3654,tt0276919,10.0,8,16.7,8.0,129262,178.0,Dogville,2003
3655,tt1091722,9.8,6,17.2,6.8,148226,107.0,Adventureland,2009
3656,tt1791682,10.0,6,17.3,6.3,42442,97.0,While We're Young,2014
3657,tt0086946,9.5,12,16.595791,6.5,3242,105.0,Beat Street,1984
3658,tt0087507,9.0,10,17.1,6.5,12634,90.0,Johnny Dangerously,1984
3659,tt0105128,8.0,4,17.1,4.9,18096,100.0,Pet Sematary II,1992
3660,tt0109120,8.0,4,16.820893,5.7,6083,95.0,Andre,1994
3661,tt0279113,8.0,6,16.9,6.4,41759,93.0,The Good Girl,2002
3662,tt0084694,0.75,0,17.0,5.2,1731,80.0,The Slayer,1982
3663,tt0103893,7.0,5,16.6,5.6,37773,86.0,Buffy the Vampire Slayer,1992
3664,tt0251736,7.0,10,16.8,6.1,72259,88.0,House of 1000 Corpses,2003
3665,tt0059885,5.76,8,17.111111,7.1,11943,117.0,Von Ryan's Express,1965
3666,tt0131549,6.0,3,17.0,5.8,40,89.0,The Pyramid,1976
3667,tt0085154,5.6,3,17.233166,5.9,14760,91.0,All the Right Moves,1983
3668,tt0090180,6.0,7,17.307019,7.3,26872,116.0,To Live and Die in L.A.,1985
3669,tt0098320,5.0,4,16.6,5.5,13946,110.0,Shocker,1989
3670,tt0862846,5.0,6,17.3,6.8,67794,91.0,Sunshine Cleaning,2008
3671,tt6499752,3.0,3,17.0,7.5,120729,100.0,Upgrade,2018
3672,tt0069303,1.9,5,16.9,7.6,3248,105.0,Sounder,1972
3673,tt0076271,1.0,4,17.0,5.8,4213,89.0,Kingdom of the Spiders,1977
3674,tt1120985,1.0,2,16.6,7.4,173797,112.0,Blue Valentine,2010
3675,tt2334649,0.9,6,17.4,7.5,69660,85.0,Fruitvale Station,2013
3676,tt0073768,0.1,6,17.0,6.0,3990,106.0,Supervixens,1975
3677,tt1859650,0.0,4,16.69,6.3,80647,112.0,To Rome with Love,2012
3678,tt0117951,3.5,4,16.5,8.1,602271,93.0,Trainspotting,1996
3679,tt0104558,0.9,8,32.609783,6.9,18104,95.0,Police Story 3: Super Cop,1992
3680,tt0280778,5.5,4,16.2,7.0,16315,90.0,iris,2001
3681,tt0140379,11.0,8,16.1,6.4,23553,116.0,A Midsummer Night's Dream,1999
3682,tt0119123,60.0,3,2.05,5.1,15920,115.0,Fire Down Below,1997
3683,tt0101453,48.0,5,15.5,5.9,10850,106.0,Billy Bathgate,1991
3684,tt0099165,47.0,4,15.6,5.6,20561,126.0,The Bonfire of the Vanities,1990
3685,tt0063413,35.0,9,16.0,6.1,568,106.0,Paranoia,1969
3686,tt0414993,35.0,3,16.0,7.2,219270,96.0,The Fountain,2006
3687,tt0102034,30.0,4,15.6,4.3,41826,100.0,Highlander II: The Quickening,1991
3688,tt0414387,28.0,8,16.0,7.8,236031,108.0,Pride & Prejudice,2005
3689,tt1374989,28.0,8,16.4,5.8,47767,108.0,Pride and Prejudice and Zombies,2016
3690,tt0112857,27.0,5,16.1,6.7,16346,102.0,Devil in a Blue Dress,1995
3691,tt1456941,27.0,9,16.5,6.2,29515,104.0,"Tomorrow, When the War Began",2010
3692,tt0057277,25.0,4,16.118077,8.3,2878,107.0,The Big City,1963
3693,tt0093692,25.0,4,16.0,5.8,47190,93.0,Over the Top,1987
3694,tt0094799,25.0,4,16.0,5.7,6916,107.0,"Bright Lights, Big City",1988
3695,tt0107091,25.0,7,16.5,6.9,15314,104.0,Heart and Souls,1993
3696,tt1727776,24.0,5,16.1,6.3,41731,93.0,Scouts Guide to the Zombie Apocalypse,2015
3697,tt1206543,22.0,7,15.7,6.8,100832,116.0,Out of the Furnace,2013
3698,tt0059245,20.0,5,15.5,6.6,8119,260.0,The Greatest Story Ever Told,1965
3699,tt0096094,20.0,2,16.0,5.9,10748,106.0,She's Having a Baby,1988
3700,tt0097737,20.0,8,16.0,5.8,16846,103.0,Leviathan,1989
3701,tt0099073,20.0,4,16.0,7.2,5403,126.0,Avalon,1990
3702,tt2802154,20.0,8,16.0,7.6,44755,103.0,Leviathan,2014
3703,tt1032815,18.0,4,16.4,5.3,32274,102.0,"I Love You, Beth Cooper",2009
3704,tt0094074,17.0,9,16.0,3.7,40417,90.0,Superman IV: The Quest for Peace,1987
3705,tt0120324,17.0,3,16.3,7.5,59575,121.0,A Simple Plan,1998
3706,tt0097044,16.0,4,16.27859,6.5,10034,108.0,Chances Are,1989
3707,tt0373469,15.0,4,15.8,7.5,205502,103.0,Kiss Kiss Bang Bang,2005
3708,tt0076451,14.0,2,16.4,6.7,16796,163.0,"New York, New York",1977
3709,tt0086346,14.4,4,16.5,5.5,4991,90.0,Spacehunter: Adventures in the Forbidden Zone,1983
3710,tt0084408,12.0,5,15.942628,6.4,1482,108.0,Next of Kin,1982
3711,tt0091828,12.0,7,16.2,5.6,28530,105.0,Raw Deal,1986
3712,tt0090660,12.0,5,15.945534,5.7,10126,88.0,Armed and Dangerous,1986
3713,tt0097967,12.0,5,15.942628,5.8,8761,108.0,Next of Kin,1989
3714,tt0110657,12.0,3,15.8,4.4,23674,107.0,The Next Karate Kid,1994
3715,tt0089003,10.0,4,16.1,5.9,13053,92.0,Death Wish 3,1985
3716,tt0100168,10.0,10,16.1536,6.6,10146,129.0,Mo' Better Blues,1990
3717,tt1103275,9.8,6,16.3,7.0,35110,110.0,Two Lovers,2008
3718,tt0100135,9.0,7,16.247964,6.0,21530,98.0,Men at Work,1990
3719,tt0054067,8.0,5,15.8,7.2,12485,143.0,Black Sunday,1960
3720,tt0075765,8.0,5,15.8,6.8,6178,143.0,Black Sunday,1977
3721,tt0081071,8.0,10,15.795189,7.0,9135,99.0,The Long Riders,1980
3722,tt0082250,8.0,5,16.1,6.1,13422,88.0,Death Wish II,1982
3723,tt0084210,8.0,5,15.782759,6.1,1775,101.0,Kiss Me Goodbye,1982
3724,tt0097987,8.0,4,16.0,4.4,5546,93.0,No Holds Barred,1989
3725,tt0085407,7.1,7,16.3,7.2,56279,103.0,The Dead Zone,1983
3726,tt0085387,7.0,9,16.0,5.5,4138,100.0,D.C. Cab,1983
3727,tt0068699,5.5,2,15.7,7.5,46449,105.0,High Plains Drifter,1973
3728,tt0085615,6.5,5,15.856028,6.8,11589,123.0,Gorky Park,1983
3729,tt0109035,6.5,5,16.19232,6.6,12902,96.0,Above the Rim,1994
3730,tt1840417,6.0,7,16.4,7.0,71474,97.0,The Words,2012
3731,tt0060177,5.0,3,16.151612,7.1,5984,156.0,The Blue Max,1966
3732,tt0120524,5.0,5,15.738769,5.8,18460,90.0,Wishmaster,1997
3733,tt0118760,5.0,6,16.0,7.1,17670,113.0,The Boxer,1997
3734,tt0059557,3.525,1,16.0,6.5,5635,108.0,Our Man Flint,1966
3735,tt0100740,3.5,6,16.3,6.3,14085,93.0,Tales from the Darkside: The Movie,1990
3736,tt0060980,3.5,3,16.0,6.2,2444,102.0,The Silencers,1966
3737,tt0061512,3.2,7,16.2,8.1,152102,126.0,Cool Hand Luke,1967
3738,tt0107254,3.0,4,15.9,4.3,26052,88.0,Jason Goes to Hell,1993
3739,tt1399683,2.0,7,16.1,7.2,129725,100.0,Winter's Bone,2010
3740,tt1527186,2.0,11,16.0,7.1,156850,135.0,Melancholia,2011
3741,tt0072737,1.0,3,16.0,6.2,3165,96.0,Breakout,1975
3742,tt0078087,1.0,7,16.0,5.9,17518,95.0,Piranha,1978
3743,tt0422720,40.0,4,15.96,6.4,94896,123.0,Marie Antoinette,2006
3744,tt0419887,20.0,4,73.2,7.6,75180,128.0,The Kite Runner,2007
3745,tt0095444,1.8,5,15.63,6.2,30230,88.0,Killer Klowns from Outer Space,1988
3746,tt0103016,19.0,5,49.9,5.8,8230,101.0,Switch,1991
3747,tt0149624,57.0,4,18.1,5.8,12522,117.0,All the Pretty Horses,2000
3748,tt1521197,30.0,10,15.4,6.9,38240,130.0,anonymous,2011
3749,tt0110678,3.8,3,11.7,6.1,17790,172.0,No Escape,1994
3750,tt0074292,3.0,7,15.3,6.4,6831,0.0,The Cassandra Crossing,1976
3751,tt0407265,1.0,7,15.2,7.4,39222,103.0,transamerica,2005
3752,tt0067810,0.15,0,15.2,5.5,4242,97.0,Sweet Sweetback's Baadasssss Song,1971
3753,tt0876563,34.0,4,15.09,7.7,110377,101.0,Ponyo,2008
3754,tt0103112,10.0,4,15.07,6.6,18648,111.0,Toy Soldiers,1991
3755,tt0089421,11.0,4,15.057465,5.3,11750,100.0,King Solomon's Mines,1985
3756,tt0362478,19.8,5,15.05,5.6,86398,124.0,The Box(I) ,2009
3757,tt0402901,30.0,7,33.296457,5.1,33671,97.0,The Cave,2005
3758,tt0134983,90.0,7,14.8,4.9,16540,90.0,Supernova(I) ,2000
3759,tt0236348,39.0,8,14.9,5.4,20780,98.0,Josie and the Pussycats,2001
3760,tt0109198,35.0,8,15.240435,5.2,11104,99.0,Bad Girls,1994
3761,tt0099587,30.0,5,14.587732,5.8,5965,115.0,Flight of the Intruder,1991
3762,tt0443680,30.0,8,15.0,7.5,159843,160.0,The Assassination of Jesse James by the Coward Robert Ford,2007
3763,tt1686821,30.0,9,15.4,5.5,50026,104.0,Vampire Academy,2014
3764,tt3922818,30.0,4,14.8,6.4,43415,121.0,The Space Between Us(I) ,2017
3765,tt0404203,14.0,7,14.8,7.5,101786,137.0,Little Children,2006
3766,tt0115472,25.0,7,15.09453,5.2,4963,96.0,The Adventures of Pinocchio,1996
3767,tt0388980,25.0,5,15.4,7.4,26332,120.0,The Greatest Game Ever Played,2005
3768,tt0253798,24.0,7,14.8,6.3,16233,89.0,Out Cold,2001
3769,tt0099575,22.0,4,14.760451,4.8,5581,87.0,Fire Birds,1990
3770,tt0071566,20.0,7,15.0,5.7,1809,121.0,Gold,1974
3771,tt0094744,20.0,5,15.0,5.0,8303,85.0,Big Top Pee-wee,1988
3772,tt0098309,20.0,5,15.4,5.6,15197,99.0,She-Devil,1989
3773,tt0100201,20.0,5,15.379253,6.4,11048,110.0,Mr. Destiny,1990
3774,tt0104670,20.0,5,15.0,5.5,8414,90.0,Ladybugs,1992
3775,tt0281322,20.0,7,15.0,6.2,27384,96.0,Undisputed,2002
3776,tt0285462,20.0,6,15.0,4.9,29363,94.0,Boat Trip,2002
3777,tt1791528,20.0,9,14.7,6.7,86878,149.0,Inherent Vice,2014
3778,tt6266538,20.0,9,14.7,7.2,93660,149.0,Vice(I) ,2018
3779,tt0105327,18.0,5,14.7,6.9,21000,106.0,School Ties,1992
3780,tt0100449,17.0,4,15.3,6.8,18207,89.0,Quick Change,1990
3781,tt0093818,16.0,16,14.8,7.5,29532,85.0,Radio Days,1987
3782,tt0367085,16.0,13,14.8,4.5,20739,86.0,Soul Plane,2004
3783,tt0081249,15.0,6,14.7,5.2,2800,94.0,The Nude Bomb,1980
3784,tt0101605,15.0,12,14.9,7.6,30384,118.0,The Commitments,1991
3785,tt0117894,14.0,5,15.0,5.8,26111,92.0,Thinner,1996
3786,tt0118301,14.0,2,15.064946,6.1,13042,96.0,Dead Man on Campus,1998
3787,tt0119535,12.0,10,14.6,6.4,33265,103.0,A Life Less Ordinary,1997
3788,tt0079261,11.0,4,15.284643,7.6,32983,121.0,Hair,1979
3789,tt0084021,11.2,10,15.2,4.4,30989,114.0,Grease 2,1982
3790,tt0100935,10.0,7,14.6,7.2,76672,124.0,Wild at Heart,1990
3791,tt0105191,10.0,3,15.164458,7.0,3591,112.0,Pure Country,1992
3792,tt0111418,10.0,3,14.815317,6.3,12164,93.0,Threesome,1994
3793,tt0107212,9.0,10,14.9,6.5,4925,97.0,Indian Summer,1993
3794,tt0092272,8.0,4,15.0,6.2,11630,110.0,Youngblood,1986
3795,tt0084649,7.0,8,14.7,7.6,34067,82.0,The Secret of NIMH,1982
3796,tt0101775,6.788,5,14.8,5.9,25505,101.0,Drop Dead Fred,1991
3797,tt0116324,7.0,9,14.702438,6.7,16928,93.0,Flirting with Disaster,1996
3798,tt0076504,6.0,6,15.0,5.8,9800,92.0,Orca,1977
3799,tt0096054,6.5,8,14.545844,6.0,5710,121.0,School Daze,1988
3800,tt0079576,6.0,7,15.0,5.3,3814,110.0,More American Graffiti,1979
3801,tt0113253,5.0,4,15.1,4.9,28972,88.0,Halloween: The Curse of Michael Myers,1995
3802,tt0056262,4.24,5,15.0,7.7,15084,151.0,The Music Man,1962
3803,tt0057634,4.0,8,15.0,6.3,3068,119.0,The V.I.P.s,1963
3804,tt0071524,4.0,3,15.0,7.3,11390,105.0,The Front Page,1974
3805,tt0097659,3.0,4,15.0,6.4,45990,103.0,Kickboxer,1989
3806,tt0119080,3.0,9,14.842388,7.3,8009,109.0,Eve's Bayou,1997
3807,tt0081383,2.0,2,15.0,5.4,13954,92.0,Prom Night,1980
3808,tt0093176,1.5,2,14.7,5.7,4665,92.0,Prom Night II,1987
3809,tt0926129,2.0,2,15.0,3.9,32501,92.0,Prom Night(I) ,2008
3810,tt0076100,0.602,4,15.0,5.4,2408,84.0,Grand Theft Auto,1977
3811,tt0093177,1.0,3,14.6,7.0,95457,93.0,Hellraiser,1987
3812,tt0059578,0.6,13,,8.3,213620,132.0,For a Few Dollars More,1965
3813,tt0073043,0.3,7,15.0,3.0,3325,84.0,The Giant Spider Invasion,1975
3814,tt0208988,,4,14.97,5.2,31272,112.0,Get Carter,2000
3815,tt0085959,9.0,4,14.93,7.6,107269,107.0,The Meaning of Life,1983
3816,tt0166943,27.0,7,14.9,6.8,11448,123.0,music of the heart,1999
3817,tt0097937,,9,14.7,7.9,62664,103.0,My Left Foot,1989
3818,tt6266538,20.0,9,14.7,7.2,93918,149.0,vice,2018
3819,tt0088930,15.0,7,14.6,7.3,72487,96.0,Clue,1985
3820,tt0065215,5.0,3,14.644335,6.0,1618,123.0,Winning,1969
3821,tt3125324,7.0,5,14.6,6.9,14337,116.0,beyond the lights,2014
3822,tt0087050,0.8,4,14.57,5.7,44360,92.0,Children of the Corn,1984
3823,tt0058461,0.2,8,14.5,8.0,182805,99.0,A Fistful of Dollars,1964
3824,tt7689964,0.0,6,14.4,7.5,8955,97.0,rbg,2018
3825,tt0211933,8.6,4,14.38,6.5,70371,84.0,Awake,2007
3826,tt0105219,10.0,4,14.4,6.3,7778,95.0,Rapid Fire,1992
3827,tt0077280,1.2,4,14.36,7.2,7673,114.0,The Buddy Holly Story,1978
3828,tt0120857,12.0,10,45.5662,6.9,10542,117.0,Un tè con Mussolini,1999
3829,tt0089907,4.0,4,14.24,7.3,50840,91.0,The Return of the Living Dead,1985
3830,tt0081455,0.0,5,14.2,6.8,44296,103.0,Scanners,1981
3831,tt0093777,3.0,5,14.182492,6.7,33822,101.0,Prince of Darkness,1987
3832,tt0338096,25.0,6,27.7,6.0,25573,86.0,Dirty Dancing: Havana Nights,2004
3833,tt0120458,75.0,4,14.01,5.0,25181,99.0,Virus,1999
3834,tt0181739,70.0,8,14.0,6.3,30420,95.0,Osmosis Jones,2001
3835,tt0093278,51.0,5,14.0,4.4,9814,107.0,Ishtar,1987
3836,tt0113987,44.0,12,13.7,7.1,27413,192.0,Nixon,1995
3837,tt0104850,40.0,5,14.4,6.0,21014,99.0,Memoirs of an Invisible Man,1992
3838,tt0088206,35.0,8,14.3,4.4,17412,124.0,Supergirl,1984
3839,tt0244000,35.0,10,13.678913,6.0,13363,94.0,American Outlaws,2001
3840,tt0110763,34.0,8,13.7,6.1,19691,75.0,The Pagemaster,1994
3841,tt0118747,31.0,8,14.051384,4.9,30237,123.0,Blues Brothers 2000,1998
3842,tt0104009,30.0,3,14.1,4.9,19576,102.0,Cool World,1992
3843,tt0228333,28.0,6,14.0,4.9,49021,98.0,Ghosts of Mars,2001
3844,tt0110027,26.0,4,13.7,4.5,18965,99.0,Highlander: The Final Dimension,1994
3845,tt0088915,25.0,1,14.2,6.2,8693,118.0,A Chorus Line,1985
3846,tt0091557,25.0,6,14.3,6.6,25159,117.0,The Mosquito Coast,1986
3847,tt0379786,25.0,5,14.0,7.8,273999,106.0,Serenity,2005
3848,tt0787475,25.0,6,14.0,6.7,71447,88.0,Hot Rod,2007
3849,tt0055069,24.0,6,13.7,6.4,3293,84.0,The Ladies Man,1961
3850,tt0213790,24.0,6,13.7,5.2,12023,84.0,The Ladies Man,2000
3851,tt0095638,22.0,11,13.825794,6.8,5681,117.0,The Milagro Beanfield War,1988
3852,tt0102721,20.0,2,2.1,7.2,5857,86.0,Proof,1991
3853,tt0120483,20.0,5,13.7,6.7,28592,94.0,The Man Who Knew Too Little,1997
3854,tt0365830,20.0,2,13.9,6.8,98026,94.0,Tenacious D in The Pick of Destiny,2006
3855,tt0056264,19.0,3,13.6,7.3,13991,178.0,Mutiny on the Bounty,1962
3856,tt0095687,19.0,3,13.8,5.3,23956,108.0,My Stepmother Is an Alien,1988
3857,tt0082288,18.0,8,14.1,6.7,13841,109.0,Dragonslayer,1981
3858,tt0082085,18.0,4,14.0,7.4,39264,108.0,Blow Out,1981
3859,tt0097457,18.0,4,13.7,6.2,14666,108.0,Great Balls of Fire!,1989
3860,tt0120669,18.5,2,13.7,7.6,246790,118.0,Fear and Loathing in Las Vegas,1998
3861,tt0077275,16.4,6,14.5,6.5,2476,104.0,The Brink's Job,1978
3862,tt0240515,14.0,5,14.3,4.6,44459,87.0,Freddy Got Fingered,2001
3863,tt0119326,12.0,3,14.0,5.4,8509,93.0,How to Be a Player,1997
3864,tt0317676,12.0,11,13.8,2.0,35086,90.0,House of the Dead,2003
3865,tt0066181,10.0,2,14.0,6.4,3354,129.0,On a Clear Day You Can See Forever,1970
3866,tt0095889,9.5,4,14.1,4.7,15937,98.0,Poltergeist III,1988
3867,tt0102655,10.0,3,14.0,6.0,3328,87.0,The Perfect Weapon,1991
3868,tt0057261,9.0,6,14.0,6.9,16324,90.0,Lord of the Flies,1963
3869,tt0072926,9.0,4,14.0,6.4,16348,129.0,The Eiger Sanction,1975
3870,tt0083630,9.0,4,14.1,6.2,18875,118.0,The Beastmaster,1982
3871,tt0087451,9.0,3,14.3,5.7,9378,91.0,The Ice Pirates,1984
3872,tt0100054,9.0,6,14.0,6.4,26434,90.0,Lord of the Flies,1990
3873,tt0082816,7.5,6,14.0,6.0,822,112.0,The Night the Lights Went Out in Georgia,1981
3874,tt0095690,6.0,6,14.0,6.2,23042,104.0,Mystic Pizza,1988
3875,tt0097388,5.5,4,14.3,4.6,30753,100.0,Jason Takes Manhattan,1989
3876,tt0098663,6.0,3,14.0,6.1,12985,100.0,The Wizard,1989
3877,tt0106627,6.0,4,13.6,5.8,15194,88.0,The Crush,1993
3878,tt0059674,5.0,4,13.691111,6.3,2662,117.0,The Sandpiper,1965
3879,tt0083833,5.0,6,14.1,7.1,17667,110.0,Diner,1982
3880,tt0057298,4.0,2,14.5,7.2,11971,127.0,McLintock!,1963
3881,tt0092796,3.5,4,14.0,6.1,20710,92.0,Creepshow 2,1987
3882,tt3544112,4.0,6,13.6,8.0,77541,106.0,Sing Street,2016
3883,tt0086143,3.5,6,14.04954,5.3,5388,88.0,Private School,1983
3884,tt0117628,3.0,6,13.8,6.0,15694,96.0,She's the One,1996
3885,tt1532503,3.2,4,14.3,7.2,84783,104.0,Beginners,2010
3886,tt0085636,2.0,3,14.0,4.9,40180,98.0,Halloween III: Season of the Witch,1982
3887,tt0094027,1.6,4,13.9,7.3,15025,102.0,Stand and Deliver,1988
3888,tt7014006,2.0,5,14.0,7.4,49963,94.0,Eighth Grade,2018
3889,tt0087799,0.7,6,14.4,6.4,17061,95.0,Night of the Comet,1984
3890,tt3544082,0.0,2,13.9,7.1,28502,95.0,45 years,2015
3891,tt0864761,,5,43.306325,6.9,73941,110.0,The Duchess,2008
3892,tt0058182,,2,12.299668,7.6,37695,87.0,A Hard Day's Night,1964
3893,tt0498380,19.0,4,13.76,7.9,148140,141.0,Letters from Iwo Jima,2006
3894,tt2097307,2.0,4,14.5,6.1,32931,100.0,Hit and Run,2012
3895,tt0236784,21.0,8,28.0,6.1,26729,109.0,The Tailor of Panama,2001
3896,tt2503944,20.0,4,13.65,6.6,98967,101.0,Burnt(I) ,2015
3897,tt0245574,2.0,4,13.62,7.6,109211,106.0,Y Tu Mamá También,2001
3898,tt0824758,18.0,4,13.6,7.0,17189,112.0,the last station,2009
3899,tt2017038,8.5,1,13.6,6.9,72185,105.0,all is lost,2013
3900,tt0058743,3.7,7,11.1,7.0,3800,111.0,What a Way to Go!,1964
3901,tt1675434,0.0,4,13.18,8.5,699945,112.0,The Intouchables,2011
3902,tt0086450,9.0,4,13.03,6.8,9646,107.0,To Be or Not to Be,1983
3903,tt0079240,0.00015,3,13.03,6.9,14708,12.0,The Great Train Robbery,1978
3904,tt0315983,16.5,6,16.9,7.5,62681,124.0,House of Sand and Fog,2003
3905,tt0460780,60.0,12,13.1,3.8,42902,127.0,In the Name of the King: A Dungeon Siege Tale,2007
3906,tt0279111,56.0,7,12.8,6.4,14723,219.0,Gods and Generals,2003
3907,tt1014763,50.0,7,13.0,6.5,61245,137.0,Child 44,2015
3908,tt3289724,50.0,10,13.1,6.1,13773,116.0,Welcome to Marwen,2018
3909,tt0070698,38.0,4,13.1,6.9,13882,121.0,Sisters,1972
3910,tt4971344,38.0,4,13.1,7.0,40694,121.0,The Sisters Brothers,2018
3911,tt0106453,30.0,6,13.3,4.5,13304,99.0,Body of Evidence,1992
3912,tt0091369,25.0,2,13.0,7.4,116459,0.0,Labyrinth,1986
3913,tt0112688,25.0,7,13.071518,6.9,19306,128.0,Clockers,1995
3914,tt0145653,25.0,2,13.0,7.3,19369,145.0,Angela's Ashes,1999
