,title,year,imdbID,book,sup,hor,com,spy,his,war,psy,rom,mon,fan,mus,pol,bio,sci,act,dra,dis,adv,mys,thr,dys,cri,epi,oth,ani,based_on_book,other
3524,what's eating gilbert grape,1993.0,tt0108550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3525,interiors,1978.0,tt0077742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3526,deal of the century,1983.0,tt0085412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0
3527,dead calm,1989.0,tt0097162,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0
3528,sleepover,2004.0,tt0368975,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3529,seeking a friend for the end of the world,2012.0,tt1307068,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0.0,0
3530,55 days at peking,1963.0,tt0056800,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.0,0,1,0,0,0,0,1,0,0,1.0,0
3531,hope and glory,1987.0,tt0093209,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3532,the savages,2007.0,tt0775529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3533,doctor detroit,1983.0,tt0085450,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3534,harry brown,2009.0,tt1289406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,0.0,0
3535,the baby-sitters club,1995.0,tt0112435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3536,the virgin suicides,1999.0,tt0159097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3537,saved!,2004.0,tt0332375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3538,moon,2009.0,tt1182345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0.0,0
3539,nymphomaniac: vol. i,2013.0,tt1937390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0.0,0
3540,nymphomaniac: vol. ii,2013.0,tt2382009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0.0,0
3541,north by northwest,1959.0,tt0053125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0.0,0
3542,the ambushers,1967.0,tt0062657,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
3543,somewhere in time,1980.0,tt0081534,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3544,sexy beast,2000.0,tt0203119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0.0,0
3545,in time,2011.0,tt1637688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,0,0,0,0,0.0,0
3546,the cooler,2003.0,tt0318374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3547,journey to the center of the earth,1959.0,tt0373051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.0,0
3548,butterfield 8,1960.0,tt0053622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3549,once bitten,1985.0,tt0089730,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3550,house ii: the second story,1987.0,tt0093220,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3551,belly,1998.0,tt0158493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
3552,elephant,2003.0,tt0363589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0.0,0
3553,hud,1963.0,tt0057163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3554,conquest of the planet of the apes,1972.0,tt0068408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0
3555,the last detail,1973.0,tt0070290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3556,nashville,1975.0,tt2281375,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3557,the hollywood knights,1980.0,tt0080881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0
3558,thirteen,2003.0,tt0328538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3559,what ever happened to baby jane?,1962.0,tt0056687,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,1.0,0
3560,what ever happened to aunt alice?,1969.0,tt0065206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,1.0,0,0,0,1.0,0
3561,westworld,1973.0,tt0475784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,1.0,0,0,0,0,0,0.0,0
3562,american ninja,1985.0,tt0088708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0
3563,the big doll house,1971.0,tt0066830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1.0,0,0,0,0,0,0.0,1.0
3564,the red violin,1998.0,tt0120802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0.0,0
3565,dr. strangelove,1964.0,tt0057012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3566,dragonball evolution,2009.0,tt1098327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.0,0
3567,the frisco kid,1979.0,tt0079180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3568,hardcore henry,2015.0,tt3072482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0
3569,a serious man,2009.0,tt1019452,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3570,whatever it takes,2000.0,tt0202402,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3571,replicas,2018.0,tt4154916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1.0,0,0,0,0,0,0.0,0
3572,"mystery, alaska",1999.0,tt0134618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0.0,0
3573,stone cold,1991.0,tt0102984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
3574,fierce creatures,1997.0,tt0119115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3575,village of the damned,1960.0,tt0114852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0
3576,the bounty,1984.0,tt0086993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,1.0,0
3577,troop beverly hills,1989.0,tt0098519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0
3578,doctor dolittle,1967.0,tt0118998,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3579,high spirits,1988.0,tt0095304,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3580,the man with one red shoe,1985.0,tt0089543,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0
3581,guilty by suspicion,1991.0,tt0101984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3582,warlock,1959.0,tt0098622,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
3583,manhunter,1986.0,tt0091474,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,1.0,0
3584,the rocker,2008.0,tt1031969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3585,never let me go,2010.0,tt1334260,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,1.0,0
3586,sweet dreams,1985.0,tt0090110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3587,once upon a crime...,1992.0,tt0101625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0.0,0
3588,apt pupil,1998.0,tt0118636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,1.0,0
3589,miss sloane,2016.0,tt4540710,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,0.0,0
3590,mame,1974.0,tt0071803,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
3591,shoot the moon,1982.0,tt0084675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3592,clean and sober,1988.0,tt0094884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3593,deadly friend,1986.0,tt0090917,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3594,nightbreed,1990.0,tt0100260,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
3595,body double,1984.0,tt0086984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,1.0,0,0,0,0.0,0
3596,macgruber,2010.0,tt1470023,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0
3597,morgan!,1966.0,tt0060714,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3598,in the mouth of madness,1994.0,tt0113409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0.0,0
3599,big stan,2007.0,tt0490086,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
3600,me and earl and the dying girl,2015.0,tt2582496,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3601,morgan,2016.0,tt4520364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
3602,bolero,1984.0,tt0086987,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3603,the last temptation of christ,1988.0,tt0095497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,1.0,0
3604,ghost world,2001.0,tt0162346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3605,the wonderful world of the brothers grimm,1962.0,tt0056700,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0
3606,the pirate movie,1982.0,tt0084504,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0
3607,trail of the pink panther,1982.0,tt0084814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0.0,0
3608,blue velvet,1986.0,tt0090756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,0,0,0,0,0.0,0
3609,control,2007.0,tt0421082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3610,the wind and the lion,1975.0,tt0073906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,0,0,0,0,1,0,0,0.0,0
3611,hellraiser: bloodline,1996.0,tt0116514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3612,secretary,2002.0,tt0274812,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3613,becket,1964.0,tt0057877,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3614,kama sutra: a tale of love,1996.0,tt0116743,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,1.0,0
3615,ulee's gold,1997.0,tt0120402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3616,the sweetest thing,2002.0,tt0253867,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3617,lolita,1962.0,tt0056193,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,1.0,0
3618,battle for the planet of the apes,1973.0,tt0069768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0
3619,wizards,1977.0,tt0076929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0
3620,oxford blues,1984.0,tt0087866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3621,ghost dog: the way of the samurai,1999.0,tt0165798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
3622,the ultimate warrior,1975.0,tt0073835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0
3623,leprechaun,1993.0,tt0107387,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3624,the sessions,2012.0,tt1866249,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,1.0
3625,cube,1997.0,tt0123755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0.0,0
3626,scandal,1989.0,tt1837576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,0.0,0
3627,the lobster,2015.0,tt3464902,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0
3628,1984,1984.0,tt0087803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,1.0,0
3629,shadow of the vampire,2000.0,tt0189998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3630,lost horizon,1973.0,tt0029162,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,1.0,0
3631,before midnight,2013.0,tt2209418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3632,the painted veil,2006.0,tt0446755,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3633,monkeybone,2001.0,tt0166276,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
3634,death to smoochy,2002.0,tt0266452,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
3635,strange days,1995.0,tt0114558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1.0,0,1.0,0,0,0,0.0,0
3636,nothing but trouble,1991.0,tt0102558,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3637,pushing tin,1999.0,tt0120797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3638,the meteor man,1993.0,tt0107563,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0
3639,doa: dead or alive,2006.0,tt0398913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0
3640,a simple wish,1997.0,tt0120133,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
3641,tulip fever,2017.0,tt0491203,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3642,sweet charity,1969.0,tt0065054,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,1.0,0
3643,the little drummer girl,1984.0,tt7598448,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,0.0,0
3644,hackers,1995.0,tt0113243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
3645,the love letter,1999.0,tt0166252,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3646,something wicked this way comes,1983.0,tt0086336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1.0,0
3647,the ice storm,1997.0,tt0119349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3648,meteor,1979.0,tt0079550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0.0,0
3649,streets of fire,1984.0,tt0088194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1.0,0,1,0,0.0,0
3650,wise guys,1986.0,tt0092226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0
3651,satisfaction,1988.0,tt3205236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3652,dead ringers,1988.0,tt0094964,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,1.0,0
3653,serial mom,1994.0,tt0111127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0.0,0
3654,the adventurers,1970.0,tt5866930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,0,0,0,1.0,0,0,0,1.0,0
3655,the swarm,1978.0,tt0078350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,1.0,0
3656,d.a.r.y.l.,1985.0,tt0088979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
3657,cry-baby,1990.0,tt0099329,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3658,suburban commando,1991.0,tt0103003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
3659,"enemies, a love story",1989.0,tt0097276,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,1.0
3660,bébé's kids,1992.0,tt0103783,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0
3661,rollercoaster,1977.0,tt0076636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,1.0,0,0,0,0.0,0
3662,prince of the city,1981.0,tt0082945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
3663,runaway train,1985.0,tt0089941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,0,1.0,0,0,0,0,0,0.0,0
3664,haunted honeymoon,1986.0,tt0091178,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3665,club dread,2004.0,tt0331953,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0
3666,a scanner darkly,2006.0,tt0405296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1.0,0,1.0,0,0,1,1.0,0
3667,the agony and the ecstasy,1965.0,tt0058886,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3668,the undefeated,1969.0,tt0065150,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0
3669,dazed and confused,1993.0,tt0106677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3670,surviving the game,1994.0,tt0111323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0,1.0,0,0,0,0.0,0
3671,only lovers left alive,2013.0,tt1714915,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3672,lucas,1986.0,tt0091445,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3673,city island,2009.0,tt1174730,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3674,disobedience,2017.0,tt6108178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3675,the texas chainsaw massacre 2,1986.0,tt0092076,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3676,the machinist,2004.0,tt0361862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,0.0,0
3677,piranha 3dd,2012.0,tt1714203,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
3678,the taming of the shrew,1967.0,tt0061407,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3679,do not disturb,1965.0,tt0185284,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,1.0,0
3680,terror train,1980.0,tt0081617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0.0,0
3681,tender mercies,1983.0,tt0086423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3682,strange brew,1983.0,tt0086373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,0,0,0,1.0,0
3683,wanted: dead or alive,1986.0,tt0094293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
3684,fresh,1994.0,tt0109842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0.0,0
3685,donnie darko,2001.0,tt0246578,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0,0,1.0,0,0,0,0,0,0.0,0
3686,bug,2006.0,tt0470705,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,1.0,0
3687,p2,2007.0,tt0804516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0.0,0
3688,the man who shot liberty valance,1962.0,tt0056217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3689,reckless,1984.0,tt2734804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
3690,teen wolf too,1987.0,tt0094118,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
3691,pillow talk,1959.0,tt0053172,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3692,sweet bird of youth,1962.0,tt0056541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
3693,the manchurian candidate,1962.0,tt0368008,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1.0,0,0,1,1.0,0,0,0,0,0,1.0,0
3694,charly,1968.0,tt0062794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
3695,straw dogs,1971.0,tt0067800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,1.0,0
